/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/3f829b8070acb323c839d58e65f79146.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/3837380f27bc7583833d40ab781aacd9.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/d5d592b70c3ef51d8e0563cfe41e2328.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/5148d381eacde17162ead4cd06c198ae.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/79df46a847e9badb94d6d9586551d878.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/e9abfef41d159ee115d706e7ed00cbae.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/1faf0ba615708a021d080c5a8898dd8e.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/cde02eeae474b1386e736c0b305dd45c.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/3877bc2856619c0887b52281ba3bb49c.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/d7ba3aa501148d60a3a77e6c22d9fdd5.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/38a37064e7ba2cba7e24c7abfcee9702.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/fee023dc6a9ea4c3410e0309a90af245.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/422005877c4d7a3ebe41ad8566baa85e.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/10d4c817f42724f907bdf5f640d4d472.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/bd8feb07dfc531f97a1ae35cd63e1666.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/756b284fbe2788d434657c764d7bebf6.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/a4dfb819477e28f33d5828a5ae848672.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/5bf5bd150bd5052c747f056399e0ab01.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/212080d97ebf571497d31700ba9531ad.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/4db5e64beedfd8cae424989c8a1bcfe2.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/f14bad062f1a8896dad0b83045ae9b66.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/67eaed712ba72225c108250ec407757e.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/6fdd27cc4bdcb17e1803c0693612cb11.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/2f900d0eb30d2bfc6323bd1b8fdee717.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Abudefduf saxatilis/0bb15d607734ee8ed27d8f45e88bf426.jpg	0
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e7d46fc42091e538f16b2b9ad57e3a1f.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/c07e27193bfd97f9b11b36b13df1cf71.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/f8039d43c7f069d19721282dc6cba101.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/f7cead51fd2e0f13b2423839b1a92fd7.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/421c3903c7747b7e655a7cebc6239adc.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ec403bdf990d41d48c441fdc64c380dc.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/a1f20f59da006cdd97fa6959f042f7f5.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3c4448860d1046b7da3c14febbc20942.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e24136d2b6bdae232f6347b635f5fc08.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/bff4606b56c6df4774ce689c78ab0ee5.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/54bd3b5cbc6e534ae8abdd1ec161e130.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e679fe1badb72ae8f7d9aae9bd225dd3.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/13f51d01ccbc2b885c95e9a2ce196918.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e968e033a661188dafb9ff3d9cc5c6d3.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3496c928073ef3ec120e8e961743e4aa.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/4be05fba56b436bc5802ff097a492f10.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/58df2e2c87642e510a001006290b5ab9.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/c06e319a719cea941ae6fa76ac333a94.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/9192c9d2858e0e6465ad6320a0f79635.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/b84d6d19bd88e793bfb6280bc4dbb5bd.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/aba8aba61fad05bd39aee6b3374db0ce.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/8c8a9d9a3cb444822b1ff0b12c3097ba.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/90b15ec80ad2cacf14d185401a43d8dc.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/cb1b0f3ecc11c9b56774a459e5ed848f.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/bbab5c4e187a5d3883f75bb8ecd31123.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/61d759d3909b6e3bd6549fb714fe9d39.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e434906fc481a5c7962c7a1caa0673e0.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ba920128de2e221df1c0feaedd53fbd2.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/23e3961799e8fddd6cb1cd2e45f0500d.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/c21c8e692509b24ccfad320654611dd9.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/a819fee337b751267f54be0f47d28855.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/b272ef471b87df2dc329f605824dd0ca.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/30fa02385a9336c7e5f681d1e4bccba3.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/a12386672bf29242c76700a056f7bdbf.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/6e967d7834f56363d6f8aa17ffda1e8c.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/87feaee2ce029041894ea8fd42446ef4.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/54d0f6aa7a71a8c95db8765d6861ac11.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3f431953f8ea4715962f256963d3df68.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/673c2715e9bb77e25db2ede7420c46ac.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/b42b425e00bf12ca02c56ff8fd16f3fa.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ee73525658a156344488a282cd3e5ac1.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/dff82dc6731ed060078b17dda8d106f7.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ccffcad251444d00afc9daf49b75c9f0.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d3fb7fda9112de15caa419fd651a7d05.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3a97320ac207c9588e6f4b0d415c96e7.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d4434975cafd5cd20f464f533dcec113.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3ebd5fcdaf812f1b36d66f9299e11b83.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/62551329584a91872bcda4364072f419.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/bf916d1892be9b8f13e11112f3e01cb8.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ccd494161e20b2340c3c5581b053386b.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/613279fcb492117c93e32c5de566d9d8.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ef1357968d820bbcd51f35da0934a8de.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/74621f18ce50125f618bc17423312cb9.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/5317f37a5949150623b480d809fb0423.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/4b20dabc9e7ad73649672e243225d73e.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/6be2368f9d22d3566728f243f2550993.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/a20c78e44d9ab425db519fb836cdc7ea.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/15b0da5f05d7ea1e98777d30be686b55.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/442ece707c9eff00b1c47c0ee7d856db.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/5bf68bcfcb5c673cacc00d441794fe2e.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d9dcbb72dd2f7460388d81e0599236bf.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3ff14acc35ae60dcd488e8dfcdaf320c.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/9cf95bed974bbb24813e4c2154424d09.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/07d91a53b05b9d31d8d1bb44b7ee5d87.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/20286e0f5b62e3789e96124d6441db5b.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3c4756618cdb132803f2198a62ea9516.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/94a848c18f5ae033c876f06e43067ee6.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/1a357997fd916cad6fa69e51f8a1eb5b.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/1aebd0b7b38cca922879d9c2315f1082.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/67f0391bcab4f7966f306d4f53a3d1a6.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/90eb66afbd8729c8973591751b4602ae.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e92a60a1a6f0b29204fead6bf9b45af0.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/f96e4120cb8f50968d17d7f53937d9fb.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/b33b83dfa9ac3a67bb243a49d1518326.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/a3271520aa281099175458b3dcb18063.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/5440604927490f92f1b3d6b9f6b9cdbf.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/854e32dd6dc692879074dd0a064af007.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/e8f42727915a81a2c677fbd56b044c0c.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/5a9e9d41440dbe7cfa258dbc929eb9a4.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d42a4f3faadd7326f0cd9cfdefad14c6.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/7033ab41432ca339d8e10e0ccc14a442.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/8fdc1914553155e8c40b85720ed21bbb.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3a9ff0046d0610eb366265aebb48b3ce.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/b237a0ed28be73b265693f6379e6a465.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/b08b8a59500a8c1f1c999c23c92dd4da.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/91edd8d5dd20b82971a7ff4fd5254f7e.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/25badec168aeed7d49974c617fcdf616.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/6d51602a1e9549b57cfd77bcc097564d.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d589609875351565e8f49238813134e0.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/acf4ddf4572020051bf2d5dfbe845f10.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/c3c2296c4c731a0b4bd47b0ca6c48d3b.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d152b995dac36ea1c0091ce9bb59a7fd.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/eccecc30dc7f5c54b711f8627f6f9344.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/2a966d4d1834f60f49f4e68171fc0ef1.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3c87729e31718eafd347782ef04062c4.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/f73b50d0a1e958850517abe7dfbf9396.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/ad7bf54efe03254f12326c20fa30931d.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/3af67426a8d7b5a14a4db41eb76fd687.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/322b7b0750f54ac5e12ec6821090ff2c.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/aec65c985a86cad74e92edbef7c06e87.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/8bfcfaacc01eb3ccb2a3a9780ed6b7cd.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/50c231c4a6668ae5f2e43d8833d2debb.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d1572a793307270558f562c9a4772def.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/a0079f3d1d3eaec51f4f0735b1bcee05.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/083d44d851c30ad6465fd1be59dd49ce.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/40514e7048f93351d7bcb10224e49efb.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/19dbdbbbd057dcca8a988ca3da5945a3.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/6a8cefcdb250651f0435c0570989d077.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/051a22c5db650103027ad54a466efdcd.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/d921073c4db16a40a4d44deb4bbebbf9.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/39f067c3653d50fa72f2e08df200de90.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/6f8eceeed9e18743627a52242c6a4ef2.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/7210031f2ac59267c9f987aea9f9f6d1.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/9db122a3099a54ba8318081c40f89727.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Lepomis macrochirus/096f7e7a54529459ccf78af398658f4a.jpg	1
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/c4b6d331d3a61f66f06f4cfa92a40456.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/bb1dd101ab26371e6e3bf8faaa4761bc.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/a1238846fe5e58129e16ccd2fbad72b1.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/b2fc122353f5d3a2ef1492b38ea2e415.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/3a05bc273a6705407f1cdb058304ae9d.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/4c37ad492d3be0d28f7a2cfc3ea49d6c.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/8093004f14f9e1792a58402eca3cb9e4.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/7e37dcc485f7ffe82b066e22a382f8f7.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/a0459ffef3b987960a17140bd8f9d15e.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/b7b6b98d8bb3f78ea3548e474ceeb4cd.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/c6a380f3c19b2275430669745eecde8b.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/9a10c1929b07aaed8285c71fc5891396.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/0a170cef148e5e006d9edef775918fa6.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/72ae4c60756a3de9e234e5ec2e99a059.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/466c3159666561ad9800f4842c626693.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/c38a51c2c2e0f05e1a6eb253f11a9bee.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/6a5700b8a45e1eaa5f2d2a72118e3c34.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/f43ada77286d321783c1a70cc6c69162.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/61220199854985e9a7522e09aeb61e70.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/27dcf90c57d1b2a26128985b934bf01d.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/88ef0375e3412025db0709fd25ad9784.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/34dca27b1dd7f256cc2b80f7144d5df6.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/b5deaab6b0fcd185aba8eca2ac4aa3a6.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/ddae129b41d59e71a754462a9156a1a1.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/65c1a4e4c1f3a0291a13caef8ff00e6f.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/0c6ed874e6c9f162b045a1e880f53248.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/068a286e352aedea0b81705ea7730414.jpg	2
/mnt/batch/tasks/shared/LS_root/mounts/nfs/train/Actinopterygii-Zanclus cornutus/ec647f8c51ad8a611b0bea79cd2a5535.jpg	2
